"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,12,121073396,20,9,12975230
2019,5,121074989,1,1,12980368
2019,2,121074996,1,1,12980370
2019,5,121064466,1,11,12965126
2019,2,121075188,1,11,12980405
2019,2,121064475,0.97,1,12965128
2019,17,121079827,,,12965203
2019,17,121073988,1,11,12975332
2019,12,121075388,1,9,12980443
2019,17,121075421,,,12980447
2019,12,121075578,0.73,1,12965257
2019,17,121075659,,,12980487
2019,12,121075734,0.7,1,12980497
2019,5,121075746,0.1,1,12980498
2019,16,121075769,0.64,1,12980500
2019,12,121075769,0.3,1,12980499
2019,5,121075844,1,1,12980506
2019,16,121075869,21,1,12975361
2019,5,121080506,3,10,12965294
2019,3,121076030,1,9,12975368
2019,17,118291690,,,11964038
2019,5,118291776,1,11,11958969
2019,4,118291918,0.06,1,11947445
2019,17,118295112,,,11964077
2019,16,118292809,2.02,1,11959105
2019,5,118292816,1,9,11959108
2019,12,118292816,1,9,11959107
2019,4,118293039,0.24,1,11959128
2019,16,118293100,4,1,11964192
2019,8,118288445,0.001,9,11967556
2019,5,118288445,0.006,1,11967555
2019,8,118293184,2,9,11967558
2019,12,118293247,1.5,1,11959143
2019,8,118296361,1,11,11964208
2019,5,118293424,5,1,11959163
2019,8,118293424,2.2,1,11959162
2019,12,118293549,2.2,1,11967588
2019,12,118293568,0.5,1,11964221
2019,5,118293592,1,11,11959180
2019,5,118293601,1,11,11959182
2019,5,118293601,1,9,11959183
2019,12,118288930,0.2,1,11964229
2019,12,118288930,1,9,11967595
2019,12,118293702,1,11,11959194
2019,5,118293731,0.002,1,11959195
2019,12,118293859,1,1,11959203
2019,4,118293933,1,1,11959208
2019,17,118294000,,,11959214
2019,5,118297416,3,9,11964282
2019,12,118294040,1,9,11959223
2019,8,118294050,0.75,1,11959224
2019,12,118294069,0.62,1,11959226
2019,16,118297559,10,9,11964292
2019,16,118297559,39.68,1,11964291
2019,5,118297644,12.9,1,11964301
2019,8,118294112,1,9,11959228
2019,4,118299580,,,11967637
2019,17,118299615,,,11964308
2019,5,118294149,907.184,1,11959230
2019,12,118294201,0.4,1,11959232
2019,5,118294202,0.8,1,11959233
2019,8,118294205,8,9,11959234
2019,8,118294209,16,9,11959235
2019,11,118294209,1,9,11959236
2019,5,118294209,5,1,11959237
2019,12,118294210,1,11,11959238
2019,5,118297802,1,11,11964313
2019,17,118297837,,,11964320
2019,4,118294309,,,11959240
2019,17,118298214,,,11964345
2019,1,118294439,1,1,11959241
2019,4,118294439,2,1,11959242
2019,17,118294452,,,11959243
2019,4,118294518,0.3,1,11959245
2019,17,118298584,,,11964356
2019,17,118298588,,,11964357
2019,17,118304756,,,11964358
2019,5,118304837,0.001,9,11959261
2019,17,118304902,,,11959263
2019,5,118304960,,,11959267
2019,12,118305151,1,1,11959275
2019,12,118305176,,,11959280
2019,12,118305317,,,11959281
2019,17,118305354,1,9,11959283
2019,5,118305354,15,1,11959284
2019,1,118305354,1.5,1,11959282
2019,5,118305428,1,1,11959286
2019,4,118305428,12,1,11959285
2019,12,118305488,,,11959287
2019,1,118305502,,,11959288
2019,1,118305522,,,11959289
2019,12,118305537,30,1,11959290
2019,12,118305588,,,11959291
2019,8,118305743,0.7,1,11959292
2019,4,118305747,1,1,11959294
2019,12,118305747,1,1,11959293
2019,12,118305774,,,11959295
2019,4,118305926,,,11959297
2019,1,118305973,0.3,1,11959298
2019,1,118306191,,,11959299
2019,5,118287257,3,1,11947417
2019,12,118287257,2,1,11964025
2019,17,118291710,,,11958955
2019,12,118287412,0.46,1,11947438
2019,17,118292118,,,11959008
2019,5,118292277,20,1,11959034
2019,17,118287695,,,11967485
2019,12,118292351,1,1,11959043
2019,4,118292353,0.001,9,11959044
2019,16,118292377,0.18,9,11959048
2019,5,118292381,9.12,1,11967491
2019,1,118292381,11.75,1,11959050
2019,1,118292656,7,9,11959080
2019,16,118287918,3.26,1,11967515
2019,5,118292682,0.001,9,11959088
2019,12,117395514,1,1,11746935
2019,5,117395514,1.5,1,11746934
2019,5,117395531,2.7,1,11746936
2019,12,117390851,1,11,11752399
2019,16,117390851,3,9,11752398
2019,5,117390857,18.1,1,11746937
2019,5,117390913,1,1,11752412
2019,12,117399609,96,1,11758292
2019,5,117399609,415,1,11752422
2019,1,117399609,205,1,11758291
2019,12,117390949,1,11,11752424
2019,16,117395650,0.001,9,11752432
2019,5,117391115,1,1,11752441
2019,12,117391166,0.1,1,11752445
2019,1,117391263,1,1,11746980
2019,16,117396002,7,9,11752465
2019,1,117399810,1,2,11758314
2019,4,117399892,12.5,1,11758321
2019,5,115629997,1,1,11263215
2019,4,115630257,1,1,11263252
2019,5,115630380,1.8,1,11263284
2019,5,115630380,1,11,11263286
2019,5,115630506,0.174,1,11263302
2019,4,115630533,0.002,9,11263306
2019,5,115625470,3,1,11258294
2019,6,115630777,6,5,11263381
2019,1,115623693,,,11263612
2019,4,115623693,,,11263611
2019,5,115636154,5,1,11266302
2019,1,115624012,,,11266303
2019,5,115387782,1,11,11198910
2019,5,115381952,28.23,1,11194915
2019,5,115387855,7.99,1,11198937
2019,16,115378504,,,11184716
2019,5,115378782,3.8,1,11194971
2019,17,115388270,2.3,1,11198998
2019,16,115388270,1,1,11198999
2019,5,115388290,0.8,1,11199003
2019,5,115379140,0.001,1,11184834
2019,5,115388506,2.3,1,11199049
2019,5,115388668,0.003,1,11195034
2019,5,115388961,20,1,11184919
2019,4,115382924,9,1,11195072
2019,12,115382924,30,1,11195071
2019,5,115389764,1,1,11184931
2019,5,115389942,11.11,1,11195109
2019,1,115389949,0.09,1,11184978
2019,5,115390050,5,1,11185022
2019,5,115394660,1.4,1,11185125
2019,5,115383577,3,1,11185137
2019,4,115394758,2,1,11199309
2019,12,115394758,3,1,11199310
2019,5,115394786,1,9,11185144
2019,5,115383737,1,1,11199345
2019,5,115383931,4,9,11185186
2019,5,115391026,3,1,11185196
2019,4,115391026,1,1,11185195
2019,5,115395306,5,1,11199421
2019,13,115395375,,,11199439
2019,5,115384163,34.8,1,11185264
2019,5,115391334,0.001,1,11185273
2019,5,115395641,8.6,1,11199476
2019,5,115395905,17,1,11199502
2019,5,115399439,0.5,1,11195365
2019,5,115395964,3.25,1,11185332
2019,5,115391976,1,11,11185374
2019,12,115399593,1,11,11195412
2019,16,115399593,1,11,11185381
2019,16,115399602,1,11,11199571
2019,5,115399602,1,11,11199570
2019,5,115392155,1,11,11199595
2019,8,115392155,1,11,11185415
2019,12,115392155,482.942,1,11185414
2019,17,115396337,1,11,11199602
2019,5,115396450,1,11,11185445
2019,5,115392264,0.001,2,11195469
2019,16,115399870,1,1,11185449
2019,12,115399870,1,1,11185448
2019,16,115396555,0.001,9,11199638
2019,14,115392362,2,9,11185464
2019,5,115396714,1,1,11195487
2019,5,115396714,1,11,11195488
2019,5,115392498,1,1,11185482
2019,5,115396757,1,1,11195494
2019,4,115396962,0.004,1,11199709
2019,12,115397048,0.002,1,11195543
2019,4,115397547,1,1,11185637
2019,5,115400885,1,1,11195609
2019,5,115400899,3.8,1,11199832
2019,4,115397772,0.001,9,11199844
2019,17,115397806,0.006,9,11199852
2019,8,115401253,1,11,11195698
2019,5,115401253,1,11,11195699
2019,5,115404208,28,1,11185834
2019,16,115398228,1,1,11199936
2019,5,115398254,0.59,1,11199947
2019,8,120394201,0.1,5,12812514
2019,4,120384441,,,12804612
2019,5,120384498,2,1,12804623
2019,5,120394265,1,9,12812527
2019,12,120384526,5,9,12804632
2019,4,120384539,,,12804637
2019,16,120394356,2,1,12804643
2019,12,120384561,3,1,12804644
2019,12,120384561,1,11,12804645
2019,12,120399610,26,1,12804661
2019,16,120399610,31,1,12804662
2019,17,120399633,22,1,12808810
2019,5,120394443,0.33,1,12808811
2019,17,120394443,1.6,1,12812566
2019,2,120394477,,,12812575
2019,5,120396031,21,1,12808829
2019,16,120399778,7,9,12812689
2019,5,120399778,1,1,12808836
2019,12,120396063,1,11,12808840
2019,16,120405016,,,12812708
2019,5,120399809,0.8,1,12808841
2019,12,120399866,,,12804723
2019,5,120405256,1.4,1,12812742
2019,5,120399880,10,1,12804727
2019,4,120405373,0.25,1,12812762
2019,5,120405404,1,9,12812767
2019,16,120405404,1,9,12812768
2019,12,120405404,5.8,1,12808852
2019,12,120399949,1,1,12804738
2019,2,120405494,26,9,12812787
2019,16,120405494,25,9,12812786
2019,17,120405494,1,9,12812785
2019,5,109688137,1,11,10223341
2019,5,109695537,0.002,1,10227068
2019,5,109688374,0.004,1,10227069
2019,5,109695570,5,1,10227073
2019,5,109691556,1,9,10231298
2019,5,109696595,1,1,10223594
2019,5,109691950,1,1,10227328
2019,5,109696765,3.5,1,10223628
2019,5,109692648,1,11,10231559
2019,5,109697703,2.8,1,10231579
2019,5,109697768,5,1,10223851
2019,2,109697777,3.5,1,10223860
2019,1,109697777,0.6,1,10227505
2019,5,109697777,3.8,1,10231601
2019,16,109700449,1,9,10223873
2019,12,109700449,0.28,1,10227509
2019,5,109693071,22.4,1,10231657
2019,5,109700781,1,1,10231673
2019,5,109693424,17.4,1,10224096
2019,5,109693430,6.4,1,10231783
2019,12,109698696,3,1,10224125
2019,4,109698696,3,1,10224124
2019,5,109701225,2,1,10227728
2019,5,109698794,3,1,10231820
2019,5,109699013,0.01,1,10231872
2019,5,109694180,32,1,10231922
2019,5,109704652,0.5,1,10227840
2019,5,109694206,8.6,1,10224270
2019,5,109709312,1,9,10231955
2019,4,109703626,0.003,9,10224523
2019,5,109710556,1,1,10232123
2019,5,109703918,2.94,1,10228124
2019,16,109703918,78,9,10228125
2019,5,109706796,2.54,1,10224574
2019,4,109706796,2.65,1,10224573
2019,4,109706882,1,1,10232160
2019,5,109707496,1,9,10232268
2019,12,109715236,1,11,10228317
2019,5,109715236,1,11,10228318
2019,5,109715483,4,9,10232360
2019,5,109695480,1.7,1,10227035
2019,4,109695480,0.6,1,10227036
2019,12,109691088,,,10221166
2019,16,109695711,,,10221167
2019,5,109696113,1,11,10223483
2019,16,109688956,1,1,10227166
2019,5,109689030,1,9,10227203
2019,8,116082642,1,11,11400488
2019,17,109700025,1,11,10227426
2019,5,109700083,1,9,10227438
2019,5,109697695,3.45,1,10227484
2019,17,109697708,,,10223834
2019,5,109697741,,,10223843
2019,5,109692770,14.95,1,10231587
2019,16,109700420,7,9,10231598
2019,14,116082887,3,1,11417237
2019,5,109693018,4,1,10227550
2019,5,109698164,9.5,1,10223952
2019,5,109701061,1,11,10227672
2019,12,109701127,1,1,10224115
2019,16,109698966,98,9,10227772
2019,2,109698980,16.3,1,10231860
2019,2,109704952,1,11,10227936
2019,5,109704952,1,11,10227937
2019,12,109703956,5.5,1,10224568
2019,17,109706852,,,10224581
2019,17,109711038,,,10232165
2019,17,116082887,6,1,11417236
2019,1,116082887,2,1,11400503
2019,5,116089305,1,11,11417244
2019,4,116083098,2,1,11400517
2019,5,116094347,35.9,1,11400564
2019,1,116094560,1,1,11417362
2019,4,116093280,2.8,1,11417394
2019,1,116095433,,,11417398
2019,5,109715238,1,11,10232338
2019,12,109712380,1,1,10232364
2019,16,109720415,3,3,10225031
2019,1,109717254,12,1,10225043
2019,4,109724649,0.5,1,10232630
2019,5,109724649,1,1,10232631
2019,16,109725024,0.002,9,10228584
2019,5,109717634,2,1,10228588
2019,12,109717634,1,1,10225147
2019,8,109717634,2,9,10228589
2019,12,109725103,0.01,1,10232727
2019,4,109725103,2.5,1,10228596
2019,12,109717988,1.3,1,10228649
2019,12,109721438,29,1,10225227
2019,5,109725589,1,11,10232802
2019,14,109690879,15,9,10221115
2019,5,109690879,15.19,1,10221112
2019,12,109690879,11.34,1,10221113
2019,17,109695463,20.02,1,10223376
2019,12,109690923,1.7,1,10221127
2019,5,109688396,0.001,1,10223402
2019,5,109688404,33,1,10227076
2019,1,109695731,,,10227086
2019,5,109691447,1,11,10223481
2019,5,109689037,0.8,1,10227207
2019,2,109691937,5,1,10231404
2019,16,109696742,1,1,10223626
2019,1,109691958,1,9,10231412
2019,5,109691958,5,1,10231413
2019,5,109700335,3.99,1,10227481
2019,5,109697730,29,1,10223838
2019,5,109692805,4.74,1,10231610
2019,16,109692805,5,9,10227512
2019,8,109692859,2,1,10223891
2019,16,109692995,4,1,10231643
2019,17,109700698,0.1,1,10227556
2019,17,109698122,2.3,1,10231655
2019,5,109698218,1,1,10223975
2019,4,109693423,1,1,10231779
2019,5,109701093,2.6,1,10224100
2019,5,109701209,1,1,10227716
2019,5,109693546,1,1,10231816
2019,12,109693627,1.5,1,10227745
2019,2,109698953,0.4,1,10224187
2019,5,109701422,1.3,1,10227779
2019,5,109709435,1,11,10231979
2019,5,109710636,1,11,10224537
2019,12,109703895,3.93,1,10228122
2019,12,109712390,0.001,1,10232366
2019,1,109717636,0.001,9,10232719
2019,5,109717648,1,9,10228595
2019,12,109717648,1,9,10228594
2019,5,109721297,4.5,1,10225208
2019,5,109725510,23,1,10225221
2019,12,109725510,5.2,1,10232782
2019,8,109725510,1.4,1,10228648
2019,8,109725523,3.93,1,10225226
2019,5,109725523,2.5,1,10232789
2019,12,109725523,11.43,1,10232788
2019,8,109721456,5.7,1,10232794
2019,12,116080404,4,1,11416547
2019,12,116085369,1,1,11400154
2019,5,116085381,1.5,1,11416640
2019,1,111352515,0.1,1,10505843
2019,5,111359554,1,9,10509016
2019,17,111359732,1,11,10509037
2019,1,111359760,1.5,1,10509041
2019,5,111353303,1,1,10509082
2019,5,111353355,4,1,10509089
2019,5,111353374,6.08,1,10506014
2019,12,111353454,1,7,10506048
2019,5,111353517,12,1,10506050
2019,5,111357670,3,1,10500777
2019,16,111357975,22,1,10506143
2019,4,111358236,2.54,1,10500867
2019,8,111359355,1,1,10508965
2019,5,111359375,0.06,1,10508973
2019,5,111359543,1,9,10509015
2019,8,111352941,2,9,10500719
2019,5,113072972,10,9,10783834
2019,5,113082538,2,1,10776014
2019,12,113085794,0.01,1,10783843
2019,5,113073057,1,9,10779998
2019,5,113073338,1,1,10780038
2019,5,113086010,1,1,10783883
2019,12,113086536,,,10783973
2019,4,113074095,1,11,10780180
2019,12,113074128,1,1,10780185
2019,17,113086681,1,11,10780220
2019,5,113086778,1,1,10784042
2019,12,111353095,3.5,1,10505939
2019,1,111359972,5.14,1,10505989
2019,5,111353336,6.74,1,10509087
2019,5,111360028,232,1,10509096
2019,8,111360028,970,9,10509095
2019,4,111360028,53,1,10509094
2019,16,111353398,10,9,10506027
2019,5,111357553,2.16,1,10506040
2019,5,111353447,23,1,10500765
2019,5,111360122,1,1,10500770
2019,5,111360212,50,1,10500797
2019,17,111357886,1.01,1,10506124
2019,5,111360462,50,1,10506144
2019,16,111360462,17,1,10509179
2019,12,111358349,1,11,10509235
2019,5,111361069,3,1,10500903
2019,5,110543521,1,11,10375827
2019,5,110543880,,,10369846
2019,5,110545573,1,1,10369858
2019,17,110545573,1,9,10369859
2019,5,110544113,1,1,10379490
2019,5,110544125,1,9,10369893
2019,8,110544158,11,9,10369903
2019,8,110544158,28,1,10369904
2019,5,110544163,1,9,10369907
2019,5,110554254,3,1,10379510
2019,12,110555529,1,1,10370196
2019,5,110550153,4,1,10370233
2019,5,110546636,2,1,10376018
2019,5,110556235,1,1,10370341
2019,5,110550369,2,1,10370347
2019,5,110556304,1.4,1,10370370
2019,5,110547214,1,1,10379824
2019,12,110556932,1,9,10370443
2019,5,110556932,4,1,10370442
2019,8,110556932,3,1,10370441
2019,5,110547349,1,1,10379833
2019,12,110557370,2,1,10379861
2019,4,110551310,30,1,10370868
2019,12,110549123,12,1,10380172
2019,13,110549123,5,1,10380173
2019,5,110549159,1,1,10380179
2019,12,110559466,0.1,9,10370890
2019,5,110564855,1,1,10380288
2019,5,110560284,4,1,10380289
2019,12,110565095,3.15,1,10380315
2019,5,110560916,1,1,10380352
2019,5,110561107,11.49,1,10380375
2019,9,110565524,1,11,10380382
2019,5,110565524,28.43,1,10371144
2019,5,110561196,0.01,1,10381313
2019,4,110561239,1,1,10371178
2019,12,110561261,1,9,10371182
2019,5,110553097,,,10380516
2019,4,110570371,1,1,10386408
2019,1,110570371,1,1,10386407
2019,5,110570549,,,10386421
2019,2,111359973,400,1,10505990
2019,1,111359973,31,1,10505992
2019,17,111359973,1,9,10505991
2019,5,111359982,6,1,10505997
2019,5,111353354,4,1,10506007
2019,13,111353417,31.1,1,10506037
2019,5,111360090,3,1,10500764
2019,4,111353551,2.5,1,10506060
2019,5,111360196,1,1,10506075
2019,12,111357769,1,1,10500800
2019,16,111358008,0.1,1,10509184
2019,12,111360506,0.5,1,10509186
2019,17,111360619,,,10500857
2019,16,111358189,0.1,1,10506167
2019,12,111358189,2.8,1,10506166
2019,5,111360830,10,3,10509217
2019,5,111358317,3,1,10509221
2019,12,125146861,1,1,14023111
2019,5,125146861,5,1,14023113
2019,17,125146861,1,1,14023114
2019,5,125146866,0.1,1,14023117
2019,13,125146866,0.1,9,14023116
2019,5,116055550,1,9,11402475
2019,17,116055561,1,9,11397503
2019,3,116055607,1,9,11402490
2019,8,116051052,2,9,11402523
2019,5,125146886,3,1,14023127
2019,8,116051506,,,11397610
2019,12,116056491,,,11402665
2019,12,116056620,1,1,11402678
2019,12,116051759,1,1,11402722
2019,5,116056833,1,3,11402733
2019,5,116057020,1.7,1,11402788
2019,4,116057087,28,1,11402814
2019,5,116052114,5.5,1,11397719
2019,5,116052121,4,1,11397723
2019,11,125146886,3,1,14023128
2019,5,125146892,5,1,14023134
2019,5,116057320,1,1,11397738
2019,13,116057352,1,9,11402885
2019,5,116052225,1,1,11397764
2019,5,116057454,1,1,11402928
2019,5,116059291,2,9,11397786
2019,5,116059291,5,1,11397787
2019,2,116059291,1,1,11402948
2019,12,116052402,1,9,11411269
2019,5,125146898,1,1,14023137
2019,2,125146901,10,2,14023138
2019,1,116052770,0.5,1,11397858
2019,12,125146902,2,9,14023140
2019,4,116052864,25.4,1,11397894
2019,3,116058437,6885.44,1,11403117
2019,17,116058437,11.4,1,11403116
2019,5,116058437,773.7,1,11403118
2019,5,116058503,3.069,1,11403142
2019,3,116053039,11.63,1,11403147
2019,5,116053113,5,5,11403171
2019,17,116053139,,,11397959
2019,5,116053155,33,1,11397966
2019,5,116058739,50,1,11403192
2019,16,116053277,22,9,11403207
2019,13,116053277,2,1,11397987
2019,5,116058939,2,1,11403214
2019,5,116059111,3.701,1,11403242
2019,5,116053732,1,1,11403294
2019,5,125146902,0.2,1,14023139
2019,5,116064567,1,1,11398069
2019,5,116064932,0.74,1,11403384
2019,12,116064962,0.98,1,11403389
2019,17,116064962,99,9,11398110
2019,12,116059363,0.4,1,11403401
2019,5,116065093,0.1,1,11403431
2019,17,116054191,1,9,11398144
2019,12,116069216,1.7,1,11403447
2019,5,116059378,1,1,11411284
2019,12,116069336,1.8,1,11403478
2019,4,116065479,2,1,11403492
2019,3,116069470,6.6,1,11403533
2019,17,116066106,0.1,1,11398228
2019,5,116066106,1.2,1,11403577
2019,12,116066106,1.3,1,11403578
2019,2,116066296,0.2,1,11403601
2019,5,116066296,0.3,1,11403602
2019,5,116066331,1.8,1,11403613
2019,5,116066345,43.3,1,11403616
2019,5,125146907,1,1,14023141
2019,17,116070005,,,11403643
2019,16,116070389,1,11,11398345
2019,5,116070389,1,11,11398344
2019,17,116069157,,,11404031
2019,2,125146907,1,1,14023142
2019,17,116074760,,,11404108
2019,5,116074802,0.001,9,11404113
2019,17,116072482,,,11404137
2019,4,116075399,0.003,1,11404217
2019,12,116075434,0.001,1,11404219
2019,5,116076526,1,11,11404392
2019,16,116073420,10,9,11404418
2019,5,116073420,14.9,1,11398764
2019,5,116073672,0.005,1,11404507
2019,12,116073940,2,1,11398851
2019,5,116073940,1,1,11398850
2019,5,116073967,4.536,1,11398854
2019,12,116073967,1.2,1,11398853
2019,12,116073978,,,11398856
2019,12,116074012,1,9,11404610
2019,5,116078125,2.2,1,11404637
2019,12,116079243,0.75,1,11398897
2019,5,116085495,5,1,11416759
2019,5,116085667,1,5,11400359
2019,2,116085667,10,1,11417008
2019,5,116085667,1.5,1,11417007
2019,5,116080602,420,1,11417024
2019,3,116080622,0.75,1,11400397
2019,5,116080622,0.5,1,11417076
2019,5,116680808,0.01,1,11588484
2019,5,116687392,11,4,11559925
2019,12,116687392,35,1,11559924
2019,5,116687415,0.84,1,11583813
2019,12,116687520,0.003,9,11559936
2019,16,116687547,1,1,11559937
2019,1,116687686,1,9,11583856
2019,5,116687714,0.1,1,11583861
2019,1,116687714,0.12,1,11583860
2019,5,116687737,1,7,11583866
2019,16,122626473,10,9,13330926
2019,5,122626786,1,1,13330977
2019,16,122630886,0.5,1,13336064
2019,16,122631021,1,11,13336078
2019,5,122631021,1,11,13336079
2019,12,122631279,1,11,13336125
2019,4,122627304,1,11,13331067
2019,5,122627304,1,11,13338253
2019,12,122624563,119,1,13336139
2019,17,122624563,4.9,1,13336140
2019,5,122631391,1,11,13331071
2019,5,122627425,11,1,13331087
2019,5,122627442,1,11,13331090
2019,4,122631534,1,11,13336171
2019,12,122627808,0.003,1,13331140
2019,12,122634738,2.004,1,13338277
2019,5,122628078,1.001,1,13336249
2019,12,122628078,1.001,1,13331183
2019,17,122632282,0.001,1,13338304
2019,2,122629358,6.006,9,13336378
2019,5,122633689,1029,1,13336414
2019,13,122639735,1,11,13331389
2019,5,122633865,1.3,1,13331400
2019,12,122633865,5,1,13331399
2019,5,122639897,19,1,13331405
2019,8,122639917,6,9,13336435
2019,16,122611329,1,9,13330135
2019,2,122619785,1,9,13335089
2019,16,122619785,1,9,13337472
2019,5,122611538,27.9,1,13330173
2019,5,122620025,0.1,1,13337537
2019,5,122620059,0.001,1,13335131
2019,17,122620080,1,11,13337550
2019,5,122611674,12,1,13330195
2019,8,122611695,,,13337554
2019,5,122620126,8,1,13337563
2019,3,122620126,1,1,13337562
2019,12,122615408,1,1,13330212
2019,5,122620152,0.001,1,13337568
2019,17,122620152,0.002,1,13337569
2019,12,122611780,0.5,1,13330216
2019,5,122611780,12.5,1,13330217
2019,12,122615448,1,9,13335154
2019,5,122611846,5,1,13337581
2019,5,122611856,14,1,13330223
2019,12,122620414,1,1,13337606
2019,5,122612041,1.4,1,13330243
2019,16,122620457,1,1,13330251
2019,5,122620477,0.02,1,13337614
2019,5,122612916,1992,1,13330369
2019,5,122612916,23,9,13330370
2019,2,122613018,1,9,13330382
2019,16,122613619,0.1,1,13335386
2019,16,122616926,9.863,1,13335396
