"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
141512019,14151,2019,"OH0091900","OH0091900","","N","N",,"I","BUTLER COUNTY METROPARKS","BUTLER COUNTY METROPARKS","Butler County Metroparks","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","Other",0,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-JAN-16,,,"N","BUTLER","Cincinnati, OH-KY-IN","Y","Y","Y"
141522019,14152,2019,"OH0100000","OH0100000","","N","N",,"I","CARROLL","CARROLL","Carroll","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",21852,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",20,2,22,7,15,22,0,0,01-JAN-98,01-MAR-01,01-MAR-01,01-DEC-19,01-APR-20,01-APR-20,"N","CARROLL","Canton-Massillon, OH","Y","Y","Y"
141562019,14156,2019,"OH0110000","OH0110000","","N","N",,"I","CHAMPAIGN","CHAMPAIGN","Champaign","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",23639,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",23,1,24,3,3,6,0,0,01-JAN-98,01-DEC-01,01-DEC-01,01-JAN-16,01-APR-20,01-APR-20,"N","CHAMPAIGN","Non-MSA","Y","Y","Y"
141572019,14157,2019,"OH0110100","OH0110100","","N","N",,"I","MECHANICSBURG","MECHANICSBURG","Mechanicsburg","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1579,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-JAN-16,01-APR-20,01-APR-20,"N","CHAMPAIGN","Non-MSA","Y","Y","Y"
141582019,14158,2019,"OH0110200","OH0110200","","N","N",,"I","URBANA","URBANA","Urbana","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",11309,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,0,17,2,0,2,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-JAN-16,01-APR-20,01-APR-20,"N","CHAMPAIGN","Non-MSA","Y","Y","Y"
141592019,14159,2019,"OH0110600","OH0110600","","N","N",,"I","ST. PARIS","ST. PARIS","St. Paris","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1994,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-04,01-DEC-04,01-JAN-16,,,"N","CHAMPAIGN","Non-MSA","Y","Y","Y"
141602019,14160,2019,"OH0120000","OH0120000","","N","N",,"I","CLARK","CLARK","Clark","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",62865,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,01-APR-20,01-APR-20,"N","CLARK","Springfield, OH","Y","Y","Y"
141642019,14164,2019,"OH0120600","OH0120600","","N","N",,"I","ENON","ENON","Enon","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2379,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAY-08,01-MAY-08,01-JAN-16,,,"N","CLARK","Springfield, OH","Y","Y","Y"
141652019,14165,2019,"OH0120900","OH0120900","","N","N",,"I","SOUTH CHARLESTON","SOUTH CHARLESTON","South Charleston","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1613,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-FEB-16,01-APR-20,01-APR-20,"N","CLARK","Springfield, OH","Y","Y","Y"
141662019,14166,2019,"OH0121000","OH0121000","","N","N",,"I","TREMONT CITY","TREMONT CITY","Tremont City","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",356,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUL-05,01-JUL-05,01-FEB-16,,,"N","CLARK","Springfield, OH","Y","Y","Y"
141672019,14167,2019,"OH0121100","OH0121100","","N","N",,"I","SOUTH VIENNA","SOUTH VIENNA","South Vienna","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",399,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-APR-00,01-APR-00,01-JAN-16,01-APR-20,01-APR-20,"N","CLARK","Springfield, OH","Y","Y","Y"
141692019,14169,2019,"OH0130000","OH0130000","","N","N",,"I","CLERMONT","CLERMONT","Clermont","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",66391,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141702019,14170,2019,"OH0130100","OH0130100","","N","N",,"I","BATAVIA","BATAVIA","Batavia","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1680,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-06,01-JUN-06,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141712019,14171,2019,"OH0130200","OH0130200","","N","N",,"I","BETHEL","BETHEL","Bethel","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2809,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-OCT-05,01-OCT-05,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141722019,14172,2019,"OH0130300","OH0130300","","N","N",,"I","MILFORD","MILFORD","Milford","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",6880,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,4,2,6,0,0,01-JAN-98,01-JAN-13,01-JAN-13,01-JAN-16,01-APR-20,01-APR-20,"N","HAMILTON; CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141732019,14173,2019,"OH0130400","OH0130400","OH0130000","N","N",,"I","AMELIA","AMELIA","Amelia","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5034,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"","N",,,,,,,0,0,01-JAN-98,01-MAR-06,01-MAR-06,01-JAN-16,,,"Y","CLERMONT","Cincinnati, OH-KY-IN","N","Y","Y"
141742019,14174,2019,"OH0131000","OH0131000","","N","N",,"I","NEW RICHMOND","NEW RICHMOND","New Richmond","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2700,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAR-05,01-MAR-05,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141762019,14176,2019,"OH0131200","OH0131200","","N","N",,"I","OWENSVILLE","OWENSVILLE","Owensville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",828,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAY-06,01-MAY-06,01-APR-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141772019,14177,2019,"OH0131300","OH0131300","","N","N",,"I","WILLIAMSBURG","WILLIAMSBURG","Williamsburg","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2569,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-OCT-04,01-OCT-04,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141782019,14178,2019,"OH0131400","OH0131400","","N","N",,"I","GOSHEN TOWNSHIP","GOSHEN TOWNSHIP","Goshen Township, Clermont County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",16300,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-OCT-05,01-OCT-05,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141792019,14179,2019,"OH0131500","OH0131500","","N","N",,"I","MIAMI TOWNSHIP","MIAMI TOWNSHIP","Miami Township, Clermont County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",42764,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-05,01-JAN-05,01-JAN-16,,,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141802019,14180,2019,"OH0131600","OH0131600","","N","N",,"I","UNION TOWNSHIP","UNION TOWNSHIP","Union Township, Clermont County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",48486,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-00,01-JAN-00,01-MAR-16,,,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141812019,14181,2019,"OH0131700","OH0131700","","N","N",,"I","PIERCE TOWNSHIP","PIERCE TOWNSHIP","Pierce Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",11742,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-SEP-03,01-SEP-03,01-JAN-16,01-APR-20,01-APR-20,"N","CLERMONT","Cincinnati, OH-KY-IN","Y","Y","Y"
141832019,14183,2019,"OH0140000","OH0140000","","N","N",,"I","CLINTON","CLINTON","Clinton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",21587,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",31,15,46,4,20,24,0,0,01-JAN-98,01-SEP-02,01-SEP-02,01-MAR-17,,,"N","CLINTON","Non-MSA","Y","Y","Y"
141842019,14184,2019,"OH0140100","OH0140100","","N","N",,"I","BLANCHESTER","BLANCHESTER","Blanchester","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4251,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-NOV-04,01-NOV-04,01-MAR-16,01-APR-20,01-APR-20,"N","CLINTON","Non-MSA","Y","Y","Y"
141852019,14185,2019,"OH0140200","OH0140200","","N","N",,"I","NEW VIENNA","NEW VIENNA","New Vienna","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1223,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-05,01-JAN-05,01-JAN-16,01-APR-20,01-APR-20,"N","CLINTON","Non-MSA","Y","Y","Y"
141862019,14186,2019,"OH0140300","OH0140300","","N","N",,"I","SABINA","SABINA","Sabina","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2544,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-07,01-FEB-07,01-JAN-16,01-APR-20,01-APR-20,"N","CLINTON","Non-MSA","Y","Y","Y"
141872019,14187,2019,"OH0140400","OH0140400","","N","N",,"I","WILMINGTON","WILMINGTON","Wilmington","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12391,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-00,01-JAN-00,01-JAN-16,,,"N","CLINTON","Non-MSA","Y","Y","Y"
141882019,14188,2019,"OH0150000","OH0150000","","N","N",,"I","COLUMBIANA","COLUMBIANA","Columbiana","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",37070,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-JAN-16,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141892019,14189,2019,"OH0150100","OH0150100","","N","N",,"I","COLUMBIANA","COLUMBIANA","Columbiana","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",6209,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,2,14,2,2,4,0,0,01-JAN-98,01-JAN-13,01-JAN-13,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING; COLUMBIANA","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
141902019,14190,2019,"OH0150200","OH0150200","","N","N",,"I","EAST LIVERPOOL","EAST LIVERPOOL","East Liverpool","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10653,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-11,01-JAN-11,01-MAR-20,,,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141912019,14191,2019,"OH0150300","OH0150300","","N","N",,"I","EAST PALESTINE","EAST PALESTINE","East Palestine","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4435,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141932019,14193,2019,"OH0150500","OH0150500","","N","N",,"I","LISBON","LISBON","Lisbon","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2648,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUL-13,01-JUL-13,01-JAN-16,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141942019,14194,2019,"OH0150600","OH0150600","","N","N",,"I","SALEM","SALEM","Salem","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",11644,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,1,0,1,0,0,01-JAN-98,01-MAR-10,01-MAR-10,01-JAN-16,,,"N","MAHONING; COLUMBIANA","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
141952019,14195,2019,"OH0150700","OH0150700","","N","N",,"I","SALINEVILLE","SALINEVILLE","Salineville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1219,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-98,01-JUN-06,01-JUN-06,01-FEB-16,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141972019,14197,2019,"OH0151000","OH0151000","","N","N",,"I","NEW WATERFORD","NEW WATERFORD","New Waterford","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1186,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-08,01-JAN-08,01-JUL-16,,,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
141982019,14198,2019,"OH0151300","OH0151300","","N","N",,"I","WASHINGTONVILLE","WASHINGTONVILLE","Washingtonville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",751,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-99,01-DEC-99,01-MAR-16,,,"N","MAHONING; COLUMBIANA","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
141992019,14199,2019,"OH0151400","OH0151400","","N","N",,"I","LIVERPOOL TOWNSHIP","LIVERPOOL TOWNSHIP","Liverpool Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",3788,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-06,01-JUN-06,01-NOV-18,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
142002019,14200,2019,"OH0151500","OH0151500","","N","N",,"I","ST. CLAIR TOWNSHIP","ST. CLAIR TOWNSHIP","St. Clair Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",7482,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-JUL-16,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
142022019,14202,2019,"OH0151900","OH0151900","","N","N",,"I","PERRY TOWNSHIP","PERRY TOWNSHIP","Perry Township, Columbiana County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4298,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAR-07,01-MAR-07,01-JUN-17,01-APR-20,01-APR-20,"N","COLUMBIANA","Non-MSA","Y","Y","Y"
142032019,14203,2019,"OH0160000","OH0160000","","N","N",,"I","COSHOCTON","COSHOCTON","Coshocton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",34214,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-JAN-16,01-APR-20,01-APR-20,"N","COSHOCTON","Non-MSA","Y","Y","Y"
142052019,14205,2019,"OH0160600","OH0160600","","N","N",,"I","WEST LAFAYETTE","WEST LAFAYETTE","West Lafayette","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2310,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAY-05,01-MAY-05,01-JAN-16,01-APR-20,01-APR-20,"N","COSHOCTON","Non-MSA","Y","Y","Y"
142062019,14206,2019,"OH0170000","OH0170000","","N","N",,"I","CRAWFORD","CRAWFORD","Crawford","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",14307,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-03,01-AUG-03,01-JAN-16,,,"N","CRAWFORD","Non-MSA","Y","Y","Y"
142072019,14207,2019,"OH0170100","OH0170100","","N","N",,"I","BUCYRUS","BUCYRUS","Bucyrus","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",11712,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-13,01-JUN-13,01-JAN-16,01-APR-20,01-APR-20,"N","CRAWFORD","Non-MSA","Y","Y","Y"
142082019,14208,2019,"OH0170200","OH0170200","","N","N",,"I","CRESTLINE","CRESTLINE","Crestline","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4405,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-10,01-JAN-10,01-MAR-17,,,"N","RICHLAND; CRAWFORD","Mansfield, OH","Y","Y","Y"
142092019,14209,2019,"OH0170300","OH0170300","","N","N",,"I","GALION","GALION","Galion","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",9890,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-01,01-JAN-01,01-JAN-16,,,"N","CRAWFORD","Non-MSA","Y","Y","Y"
